"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-24",,,,,"20.6","0.0","0.0",,"19.4","11.1","11.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-25",,,,,"0.5","0.0","0.0",,"19.4","11.1","12.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-26",,,,,"0.3","0.0","0.0",,"23.9","12.8","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-27",,,,,"0.0","0.0","0.0",,"27.8","14.4","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-28",,,,,"0.5","0.0","0.0",,"26.7","15.6","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-29",,,,,"1.5","0.0","0.0",,"23.9","17.8","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-30",,,,,"6.1","0.0","0.0",,"28.3","18.3","18.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-05-31",,,,,"0.0","0.0","0.0",,"26.7","12.2","12.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-01",,,,,"0.0","0.0","0.0",,"20.0","8.9","9.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-02",,,,,"0.0","0.0","0.0",,"21.1","8.9","10.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-03",,,,,"18.5","0.0","0.0",,"22.8","10.0","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-04",,,,,"5.1","0.0","0.0",,"26.1","15.6","16.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-05",,,,,"9.1","0.0","0.0",,"28.9","16.7","19.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-06",,,,,"0.8","0.0","0.0",,"25.0","19.4","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-07",,,,,"0.0","0.0","0.0",,"30.6","16.1","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-08",,,,,"0.0","0.0","0.0",,"24.4","11.7","14.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-09",,,,,"0.0","0.0","0.0",,"26.1","13.9","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-10",,,,,"0.0","0.0","0.0",,"31.1","15.6","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-11",,,,,"0.5","0.0","0.0",,"31.1","20.0","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-12",,,,,"5.1","0.0","0.0",,"28.3","17.8","18.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-13",,,,,"0.0","0.0","0.0",,"28.3","12.8","13.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-14",,,,,"0.0","0.0","0.0",,"22.2","8.9","10.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-15",,,,,"0.0","0.0","0.0",,"22.8","10.0","11.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-16",,,,,"0.0","0.0","0.0",,"23.9","10.6","12.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-17",,,,,"0.0","0.0","0.0",,"25.6","11.1","12.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-18",,,,,"0.0","0.0","0.0",,"26.7","12.2","18.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-19",,,,,"0.0","0.0","0.0",,"26.1","17.8","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-20",,,,,"0.0","0.0","0.0",,"28.9","12.8","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-21",,,,,"0.0","0.0","0.0",,"30.6","16.7","17.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-22",,,,,"0.0","0.0","0.0",,"30.0","17.2","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-23",,,,,"0.0","0.0","0.0",,"32.2","19.4","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-24",,,,,"0.0","0.0","0.0",,"32.2","21.7","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-25",,,,,"0.0","0.0","0.0",,"28.9","18.9","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-26",,,,,"0.0","0.0","0.0",,"29.4","15.6","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-27",,,,,"0.0","0.0","0.0",,"30.6","15.6","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-28",,,,,"0.8","0.0","0.0",,"27.2","19.4","24.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-29",,,,,"8.9","0.0","0.0",,"31.1","18.9","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-06-30",,,,,"0.0","0.0","0.0",,"30.0","16.1","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-01",,,,,"0.0","0.0","0.0",,"26.1","17.2","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-02",,,,,"5.1","0.0","0.0",,"27.8","17.2","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-03",,,,,"0.0","0.0","0.0",,"32.8","17.8","22.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-04",,,,,"11.7","0.0","0.0",,"32.8","20.0","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-05",,,,,"0.3","0.0","0.0",,"30.6","20.0","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-06",,,,,"0.0","0.0","0.0",,"33.9","18.9","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-07",,,,,"0.0","0.0","0.0",,"34.4","20.6","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-08",,,,,"0.0","0.0","0.0",,"28.9","21.1","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-09",,,,,"0.0","0.0","0.0",,"29.4","20.6","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-10",,,,,"0.0","0.0","0.0",,"32.2","20.6","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-11",,,,,"80.5","0.0","0.0",,"25.0","21.7","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-12",,,,,"4.3","0.0","0.0",,"30.6","21.7","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-13",,,,,"2.0","0.0","0.0",,"31.1","20.0","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-14",,,,,"0.0","0.0","0.0",,"30.0","18.9","18.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-15",,,,,"0.0","0.0","0.0",,"28.9","17.8","18.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-16",,,,,"0.0","0.0","0.0",,"28.3","18.9","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-17",,,,,"0.0","0.0","0.0",,"26.1","19.4","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-18",,,,,"0.0","0.0","0.0",,"30.0","17.8","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-19",,,,,"0.0","0.0","0.0",,"33.3","19.4","25.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-20",,,,,"0.0","0.0","0.0",,"33.9","25.0","25.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-21",,,,,"0.0","0.0","0.0",,"33.9","21.7","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-22",,,,,"7.1","0.0","0.0",,"33.3","21.7","22.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-23",,,,,"6.1","0.0","0.0",,"33.3","21.7","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-24",,,,,"11.4","0.0","0.0",,"31.7","22.2","22.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-25",,,,,"0.0","0.0","0.0",,"26.7","18.9","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-26",,,,,"0.0","0.0","0.0",,"31.7","21.1","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-27",,,,,"0.0","0.0","0.0",,"33.3","20.0","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-28",,,,,"0.0","0.0","0.0",,"33.9","20.6","22.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-29",,,,,"10.7","0.0","0.0",,"32.8","19.4","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-30",,,,,"0.0","0.0","0.0",,"32.2","20.0","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-07-31",,,,,"10.9","0.0","0.0",,"32.8","20.6","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-01",,,,,"1.3","0.0","0.0",,"28.3","17.8","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-02",,,,,"0.5","0.0","0.0",,"32.8","18.3","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-03",,,,,"2.0","0.0","0.0",,"32.8","23.3","23.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-04",,,,,"20.8","0.0","0.0",,"31.1","21.1","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-05",,,,,"38.9","0.0","0.0",,"25.6","18.9","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-06",,,,,"0.0","0.0","0.0",,"30.0","17.2","17.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-07",,,,,"8.4","0.0","0.0",,"27.2","17.2","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-08",,,,,"3.0","0.0","0.0",,"27.2","17.8","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-09",,,,,"0.0","0.0","0.0",,"29.4","20.0","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-10",,,,,"0.0","0.0","0.0",,"30.6","20.6","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-11",,,,,"0.0","0.0","0.0",,"33.3","21.1","23.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-12",,,,,"0.0","0.0","0.0",,"31.7","21.1","22.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-13",,,,,"0.0","0.0","0.0",,"33.3","22.2","23.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-14",,,,,"0.0","0.0","0.0",,"27.2","20.0","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-15",,,,,"0.0","0.0","0.0",,"28.9","17.2","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-16",,,,,"2.3","0.0","0.0",,"28.3","17.8","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-17",,,,,"11.9","0.0","0.0",,"22.2","16.1","16.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-18",,,,,"26.9","0.0","0.0",,"28.3","16.1","16.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-19",,,,,"0.3","0.0","0.0",,"27.8","16.1","16.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-20",,,,,"0.0","0.0","0.0",,"24.4","12.8","12.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-21",,,,,"0.0","0.0","0.0",,"26.7","12.8","15.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-22",,,,,"0.0","0.0","0.0",,"28.3","15.0","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-23",,,,,"0.0","0.0","0.0",,"31.1","19.4","19.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-24",,,,,"0.0","0.0","0.0",,"30.6","19.4","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-25",,,,,"0.0","0.0","0.0",,"31.7","20.0","22.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-26",,,,,"0.0","0.0","0.0",,"31.7","17.2","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-27",,,,,"3.8","0.0","0.0",,"25.0","17.2","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-28",,,,,"2.5","0.0","0.0",,"30.0","17.8","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-29",,,,,"2.8","0.0","0.0",,"30.0","20.6","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-30",,,,,"1.3","0.0","0.0",,"27.2","18.3","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-08-31",,,,,"0.0","0.0","0.0",,"25.6","12.8","13.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-01",,,,,"0.3","0.0","0.0",,"23.9","13.3","18.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-02",,,,,"2.3","0.0","0.0",,"24.4","18.3","20.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-03",,,,,"8.9","0.0","0.0",,"26.7","20.0","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-04",,,,,"10.7","0.0","0.0",,"29.4","14.4","21.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-05",,,,,"0.0","0.0","0.0",,"27.8","12.8","13.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-06",,,,,"0.0","0.0","0.0",,"25.0","12.2","12.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-07",,,,,"0.0","0.0","0.0",,"27.8","12.8","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-08",,,,,"0.0","0.0","0.0",,"26.7","15.0","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-09",,,,,"0.0","0.0","0.0",,"29.4","15.6","17.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-10",,,,,"13.0","0.0","0.0",,"27.8","17.2","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-11",,,,,"8.4","0.0","0.0",,"28.3","21.7","21.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-12",,,,,"0.0","0.0","0.0",,"24.4","12.8","13.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-13",,,,,"0.0","0.0","0.0",,"22.2","12.2","13.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-14",,,,,"0.0","0.0","0.0",,"24.4","13.9","19.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-15",,,,,"0.0","0.0","0.0",,"23.3","8.3","8.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-16",,,,,"0.0","0.0","0.0",,"18.9","7.2","7.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-17",,,,,"0.0","0.0","0.0",,"21.1","6.7","12.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-18",,,,,"0.0","0.0","0.0",,"23.3","11.7","14.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-19",,,,,"0.0","0.0","0.0",,"20.6","5.0","8.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-20",,,,,"0.0","0.0","0.0",,"16.7","4.4","8.3",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-21",,,,,"0.0","0.0","0.0",,"16.7","3.3","6.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-22",,,,,"0.0","0.0","0.0",,"17.8","3.9","6.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-23",,,,,"0.0","0.0","0.0",,"21.7","6.7","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-24",,,,,"0.0","0.0","0.0",,"25.6","10.6","11.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-25",,,,,"0.0","0.0","0.0",,"23.9","11.1","11.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-26",,,,,"0.0","0.0","0.0",,"25.0","11.1","13.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-27",,,,,"0.0","0.0","0.0",,"23.3","13.9","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-28",,,,,"2.3","0.0","0.0",,"26.1","17.8","20.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-29",,,,,"0.0","0.0","0.0",,"26.7","15.6","17.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-09-30",,,,,"59.9","0.0","0.0",,"22.8","14.4","15.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-01",,,,,"0.3","0.0","0.0",,"20.0","10.0","10.0",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-02",,,,,"1.3","0.0","0.0",,"21.1","10.0","12.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-03",,,,,"2.0","0.0","0.0",,"18.3","6.1","6.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-04",,,,,"0.0","0.0","0.0",,"18.9","4.4","4.4",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-05",,,,,"0.0","0.0","0.0",,"18.3","4.4","7.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-06",,,,,"0.0","0.0","0.0",,"19.4","7.2","7.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-07",,,,,"0.0","0.0","0.0",,"19.4","7.2","13.9",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-08",,,,,"0.0","0.0","0.0",,"22.2","11.7","11.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-09",,,,,"0.0","0.0","0.0",,"16.7","6.1","6.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-10",,,,,"0.0","0.0","0.0",,"20.6","5.6","11.7",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-11",,,,,"0.0","0.0","0.0",,"20.0","11.7","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-12",,,,,"9.1","0.0","0.0",,"17.8","7.8","7.8",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-13",,,,,"9.9","0.0","0.0",,"11.1","7.8","11.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-14",,,,,"5.8","0.0","0.0",,"15.6","7.8","10.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-15",,,,,"0.0","0.0","0.0",,"20.0","6.1","6.1",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-16",,,,,"0.0","0.0","0.0",,"22.8","6.1","15.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-17",,,,,"20.8","0.0","0.0",,"15.6","5.6","5.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-18",,,,,"0.0","0.0","0.0",,"14.4","0.0","0.6",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-19",,,,,"0.5","0.0","0.0",,"17.2","0.6","7.2",,,,,,,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.89174","-74.39635","85.3","2020-10-20",,,,,"0.0","0.0","0.0",,"17.8","7.2","13.3",,,,,,,,,,,,,,,,
